"
啦啦卡哇伊
",            求购一套二手社会学系列教材,2018-10-28
"
火一边
",            考研资料？你扣多少,2018-10-28
"
啦啦卡哇伊
",            真实可靠,2018-10-29
"
小房同学
", 视频来自：百度贴吧,2018-10-26
"
鶻禜實
",            顶你上去,2018-10-26
"
长角弓小子
", ,2018-10-27
"
阿布豆腐
",            非湖南本地的想报师范专业的孩子们，去报重庆的西南大学吧。。。,2018-10-30
"
阿布豆腐
",            我们学校分数线比西南大学高，但是教师就业，很多教育局都只认教育部直属六所，尤其是免费师范生。简直都是泪。,2018-10-30
"
阿布豆腐
",            我们学校只在湖南本省有比较好的影响力，出了本省简直和普通师范没区别，毕竟省属师范比不上教育部亲儿子。湖南本省想当老师的同学，湖师大是非常好的选择，当然，可以的话去武汉的华中师范大学，那个更好，分数线差的也不多。,2018-10-30
"
云欲雨
",            马,2018-10-30
"
-如春水映梨花
",            我就是四川的，但是当初西南大学只在四川招免费师范生，没办法,2018-10-30
"
失玙
",            先来一张镇楼图~欢迎学弟学妹们进贴各种提问，楼楼必定有问必答~,2016-07-17
"
失玙
",            楼楼先来霸占楼层咯~一下将是学生活动中心全方位多角度的介绍~大家有什么问题的也可以问楼楼哦~学弟学妹们快到碗里来~,2016-07-17
"
雨无smile
",            艺术服装分数多少上啊？,2016-07-17
"
失玙
",            诶呀，楼楼也不知道从哪儿说起了，就先从最直接的介绍开始吧~湖南师范大学学生活动中心（以下就简称活动中心了）是一个校级的组织，旨在为师大学子提供服务~学校的各类活动大部分都在这里举办，迎新晚会，元旦晚会，毕业晚会，师大之星...等等都在这里举办，下面楼楼先附上活动中心的内部图~楼楼再跟大家透漏一下~这个暑假活动中心进行全面装修，内部设备也会进行更换哟~~,2016-07-17
"
青楼萌货
",            暖暖暖～,2016-07-17
"
失玙
",            接下来楼楼为大家介绍活动中心的成员分布~当当当当由于我们中心是校级的组织，所以里面的成员来自各个院各个专业。在这里你可以结识许多兴趣相投的小伙伴们~在这里你可以认识自己专业以外的同学或者学长学姐~在这里你也可以了解我们师大其他专业的具体情况~（楼楼偷偷放出来20周年庆合照几张，学弟学妹们看上哪个跟楼楼说可以带走,2016-07-17
"
嘻哈成狗
",            顶……,2016-07-17
"
火火火一生轻
",            新生可以报名吗,2016-07-17
"
失玙
",            【欢迎大家前来咨询】官方qq（湖师大校学生活动中心）：197639355微信：湖南师大学生活动中心微博：湖南师大校学生活动中心附中心LOGO 和二维码~,2016-07-17
"
失玙
",            活动中心目前设有五个部门：办公室、技术部、监察部、宣传部以及策划部以下楼楼将会各个部门逐一介绍,2016-07-17
"
失玙
",            【办公室篇】顾名思义，身为办公室的一名成员主要的任务就是上传下达，配合好各个部门之间的工作，使中心整体的工作有条不紊的展开。办公室的工作主要有以下几点：1.日常值班：负责场地申请的处理，作好记录，登记好申请场地的时间以及性质；2.上传下达：登记好的场地申请及时告知技术部和监察部，若有未完成情况告知下一班值班人员；3.文件整理：身为办公室的一员，要有文件整理的意识，把各个文件及时归类；4.会议记录：每次开会都要做好会议记录，方便我们学生工作的总结；5.活动通知：中心如果有什么集体活动则需要办公室的小伙伴进行通知，务必确认通知到位。（楼楼暂时想到这些，学弟学妹有不懂得可以问楼楼，楼楼再进行补充）,2016-07-17
"
失玙
",            【技术部篇】技术部的工作很是高大上呢~里面的成员大部分都是男生哦，个个都是技术咖~技术部的工作主要有：1.为活动方的活动调控好灯光音响等设备；2.提前准备好活动需要的道具，以便活动进行时能够及时供给；3.活动方进行及时的沟通使活动顺利进行；技术部主要的工作就是这些，不要以为楼楼说的简单就以为技术部的工作很简单， 技术部的工作是很辛苦的，有时候活动开展好几个小时，我们的小伙伴就要一直值班等到活动结束之后才可以休息，有时候还要留守中心，心疼技术部的小伙伴们~,2016-07-17
"
失玙
",            【监察部篇】监察部的工作听起来蛮简单的，但是也是需要耐心和认真细致的态度滴~监察部的工作主要有：1.监督办公室成员的值班情况：在办公室成员值班期间监察值班是否到位，有无迟到早退或者旷班现象；2.监察活动举办情况：活动方举办完活动之后需要打扫场地卫生，监察部检查合格之后才可以离开；3.与活动方沟通：监察期间发生冲突要与活动方及时沟通，尽快解决。可以说中心场地的干净整洁与监察部小伙伴分不开哟~,2016-07-17
"
失玙
",            【宣传部篇】宣传部工作原来是由办公室承担，之后为了方便工作的展开，专门成立了宣传部~1.线上宣传：主要形式有qq、微信、微博，及时公布每周的活动场地申请信息，为大家申请场地减少时间冲突的发生；2.线下宣传：主要是在招新时，我们会进行摆点的宣传，需要宣传部的小伙伴们制作海报，宣传单，和大家一起宣传；3.值班：虽然宣传部从办公室里脱离出来，但仍需要同办公室成员一样参加值班~宣传部的工作相对来说比较轻松，但是也需要技术咖来更好的进行宣传~楼楼在此诚聘会ps、pr的技术咖加入宣传部~,2016-07-17
"
失玙
",            【策划部篇】策划部的工作原来也是属于办公室，之后又独立出来的~策划部的工作主要有：1.每隔一段时间统计一下空闲时间，并询问一下是否愿意举办中心内部活动；2.在活动之前做好详细的策划方案，为活动开展做好准备；3.活动结束之后做好反馈，为下次活动积累经验。策划部的工作相对来说也比较简单，但是需要心思缜密的人才能做好，准备的越充分我们的活动才能办的更好~从去年九月份到现在，中心内部已经有过很多次活动，下面楼楼要放一张美食图，大家不要流口水啊~这是去年农家乐的照片哟，大家做的饭炒鸡好吃~,2016-07-17
"
青楼萌货
",            日常暖～,2016-07-17
"
李美丽李赢了
",            混个眼熟,2016-07-17
"
windy那时青丝
", ,2016-07-17
"
与青柠萌
",            欢迎新人加入活动中心这个温暖的大家庭～,2016-07-17
"
很欧的雨天
",            啊哈哈哈晓心猜猜我是谁~忽略这昵称想改掉很多年了。。欢迎学弟学妹们加入活动中心哦~,2016-07-17
"
大人威武啦啦啦
",            想加入～,2016-07-17
"
青楼萌货
",            怎么不更新了，楼楼快更新,2016-07-18
"
失玙
",            楼楼又回来了~啊哈~学弟学妹们快点前来围观~,2016-07-18
"
失玙
",            讲真，学生活动中心是一个很锻炼人的地方。在学校里，除了上课我们还必须要学习的就是与人沟通交流，把自己介绍给大家认识才能结交更多的朋友，大学生活自然不会那么枯燥。所以晓心要说的就是，在这里每天面对不同的人，处理不同的情况，将会很好地提高你们的交流能力以及应变能力~学弟学妹们也不要担心自己做不好，晓心也是跟你们一样从生涩走过来的，一年过去了，自己真的勇敢了好多，晓心相信你们肯定也可以滴~,2016-07-18
"
失玙
",            楼楼要开始一波【糖衣炮弹】攻击----关于加入活动中心的好处~学弟学妹你们在哪里咩~接受楼楼的“轰炸”吧~,2016-07-18
"
失玙
",            首先呢，锻炼人肯定是不用说的，之前楼楼也说过了~在这里你将会与不同的人打交道，慢慢学会处理各种问题，自己的能力自然而然的就提升了~,2016-07-18
"
失玙
",            在这里你们可以认识其他院系的同学，扩大自己的朋友圈子，大家都是很热情的~找到和自己志趣相投的伙伴，生活中更有乐趣呢~,2016-07-18
"
失玙
",            这里基本上每周都会举办各种各样的活动，身为活动中心的一员，我们可以直接进去观看哟，不需要门票！！！对，就是这么任性，谁让我们是活动中心的成员呢~免费观看自己感兴趣的节目，炒鸡棒~这是楼楼拍的节目的照片~还有好多就不全部拿出来了,2016-07-18
"
失玙
",            咳咳咳~妹纸的福利来了~楼楼要把学生活动中心主任----一个14级的学长 的 美照po上去~16级小学妹快来围观调戏~想要带走的找楼楼，楼楼帮你打包送走~,2016-07-18
"
失玙
",            时不时我们还会大家聚在一起玩下游戏彼此熟悉一下~吃个饭大家聊聊天~再来一次农家乐体验一下~楼楼上面放的自己动手做的饭，是不是炒鸡棒~,2016-07-18
"
失玙
",            各大勤工助学基地之间还有友谊赛哟~,2016-07-18
"
渔枪枪
",            我是2016大一新生，想加入呢～～,2016-07-18
"
与青柠萌
",            日常暖～,2016-07-18
"
失玙
",            早早早～早起的鸟儿有虫吃～,2016-07-19
"
菠萝川川
",            哈哈,2016-07-19
"
菠萝川川
",            厉害,2016-07-19
"
菠萝川川
",            小鲜肉们们  我们欢迎你们啊,2016-07-19
"
乔安96111
",            想加入,2016-07-20
"
失玙
",            期末想要评奖学金的孩纸加入活动中心可以综测加分哟～咱们师大每一年的综测都是根据学习成绩和课外参加活动一起看的～学弟学妹快快来哟～,2016-07-20
"
失玙
",            新生们都进来了，怎么能少的了楼楼呢～学弟学妹们咩～,2016-07-21
"
不停La
",            我也想加入呢,2016-07-21
"
ooO帽纸控o
",            新生可以参加？,2016-07-21
"
青椒肉丝炒饭
",            暖。,2016-07-21
"
时与我说
",            16级萌新 想加入,2016-07-21
"
木村拓哉
",            楼主，这是属于社团组织吗？,2016-07-21
"
冰冰心0607
",            看完楼主的介绍，超级想锻炼自己，开学就想参加耶！大一新生来冒个泡…,2016-07-21
"
时与我说
",            想进宣传部,2016-07-22
"
拉拉753
",            现在招新都与时俱进了啊.,2016-07-22
"
青楼萌货
",            这就没了吗，不多来点介绍吗,2016-07-23
"
失玙
",            活动中心是师大四大勤工助学基地之一，里面的每一个成员都是勤工助学的成员之一～所以我们基地每个月都会有勤工助学的工资发放～感兴趣的学弟学妹们快快加入吧～和我们一起勤工助学，和我们一起为他人服务，和我们一起为师大学习贡献自己的一份力量,2016-07-23
"
失玙
",            在这里每个成员生日都会收到中心其他成员的祝福，楼楼相信离家的孩子总渴望得到一份温情，而我们之后只会比以前更加温馨～,2016-07-23
"
Neegie_
",            申请加入有什么要求吗？,2016-07-23
"
失玙
",            欢迎学弟学妹前来骚扰，这里有颜值超高的学姐学长，而且很热情哟～,2016-07-24
"
失玙
",            期待活动中心装修完的样子～,2016-07-24
"
失玙
",            据说技术部会另外又有一个小阁楼楼楼内心怎么那么不平衡呢，不过都是中心的也蛮好的咯,2016-07-24
"
失玙
",            人咩～楼楼静静等待,2016-07-24
"
云的时候
",            生物技术在你们校，好不好啊？,2016-07-24
"
草菇卷
",            张公岭那会有迎新的宣传吗,2016-07-24
"
259wwwwwwwwwww
",            很厉害的样子！想入,2016-07-24
"
259wwwwwwwwwww
",            还有。。一直想知道镇楼图。。那个到底是什么,2016-07-24
"
木兰花不花
",            我想问一下贵校在湖南招英语系几人？最低分多少？对英语单科有要求吗？自主招生要门槛吗？谢谢,2016-07-24
"
Neegie_
",            回复 失玙 ：嗯的 谢谢辣,2016-07-24
"
失玙
", 暖～,2016-07-27
"
POPOPOIH
",            请问大一新生能带笔记本电脑吗,2016-07-27
"
hununXSHD中心
",            【关于招新】开学后军训期间学校学院就开始了疯狂的招新宣传，学生活动中心当然也有。在招新宣传期间，我们分为线上线下两部分：      线上部分：主要是微信和官方QQ，学弟学妹们可以通过QQ报名；      线下部分：主要是摆点宣传和下寝宣传，在木兰路和江边都会有摆点宣传，学弟学妹们可以现场领报名表进行填写；学生活动中心和其他学生组织等一样，招新时会有面试。面试分为两轮。但是学弟学妹们不用担心哟，只是一些简单的问题，大家不要紧张就可以了~,2016-07-28
"
青椒肉丝炒饭
",            顶。,2016-07-28
"
失玙
", ,2016-07-30
"
失玙
",            【关于学生工作】大家一开始一定要认真听学姐学长们讲，记好各种注意事项～,2016-07-31
"
失玙
",            为什么没有人咩？是不是楼楼介绍的不够清楚，大家有想问的都可以问哦~,2016-07-31
"
失玙
",            【关于学生工作】1.新生们通过面试后，会有一个月的试用期，其实就是一个月的适应期，让大家在这一个月里了解中心，了解自己的工作任务等等；2.学弟学妹们加入中心后，我们会有一个集体的培训，就是把大家集中在一起说明各项工作任务及注意事项，属于中心的第一次集体会议；之后各部门也会召开会议说一下注意事项；3.之前说的办公室、宣传部、策划部的需要值班，主要就是负责坐在办公室里接听电话、整理文件，一次值班为两个小时，我们会根据大家的空闲时间合理安排值班时间，所以大家不用但是时间冲突的问题，如果临时有事的话，可以找人代班哦~4.技术部的主要是对设备灯光的操作，新人会有老成员带，熟练之后再自己独立操作~暂时想到的就这些咯~,2016-07-31
"
肖沫宸
",            感觉好好的样子，新生表示有点心动,2016-07-31
"
挽婳
",            美术新生，可以参加吗,2016-08-02
"
失玙
",            最近事情颇多    很久没有逛贴吧了     但是学弟学妹们可以不断提问呀~楼楼都会回复的,2016-08-05
"
失玙
", ,2016-08-08
"
失玙
",            刚刚有学姐已经到学校咯～中心目前正在施工装修中，还未结束，目测图片开学后中心将会很高大上～欢迎前来围观，现在还比较乱～就不放图咯～开学见～,2016-08-08
"
TTTTT
",            学姐 学校有双学位么,2016-08-08
"
青楼萌货
",            噫,2016-08-08
"
失玙
", 哦豁～果然不来就要沉了，唉～不过没事～开学招新，楼楼等着你们啊～～,2016-08-13
"
hununXSHD中心
",            官方qq招新宣传已出~每天都会有更新哟~楼楼每天敲你只为等待你们的到来~,2016-08-16
"
hununXSHD中心
",            活动中心官方号的宣传也已经上线啦~16萌新们你们还等什么我们的迎新群也同步上线-------158417385（15-16新生入学接力）欢迎16萌新加群骚扰学长学姐~,2016-08-18
"
K2079487199
",            学姐，学生活动中心的电话是多少啊！,2018-10-30
"
L酱儿
",            请问学校附近有没有靠谱的宾馆呀，我过几天要去贵校考试呀,2018-10-29
"
zahid2008
",            有很多吧，网上直接定个吧。,2018-10-29
"
风早太
",            有的，很多,2018-10-29
"

藏于深海
",            学校的红楼宾馆条件特别好，就是贵了点,2018-10-29
"
墨丶惜颜
",            同学求助，我也不知道… 就想问下出国的成绩怎么算呢？校选课的成绩和公共课的成绩都算嘛？平均分除以10 -5 这里的平均分只是专业课嘛？,2016-06-24
"
挚爱澈海
",            同问,2016-06-24
"
AiHonda
",            我也同问,2018-08-12
"
starallskydo
",            读书社，感兴趣的私,2018-10-29
"
小梦大半
",            求生物科学大一上期书单,2018-10-29
"
小梦大半
",            求生物科学大一课表,2018-10-29
"
唐国明1973
","            麓山地下室里的鹅毛诗人唐国明说：不要再以各种的名义弄脏诗歌2015年3月21日记者彭辉在天津《每日新报》发表关于我的专访《唐国明：“鹅毛体”能让诗歌更干净（图）》,他在文中说：以复原《红楼梦》为人所知的唐国明最近有了一个新晋的身份——鹅毛诗人。他说希望通过自己的努力，把已经“很脏”的诗歌拉回高尚的本性中去，让诗歌重回文学皇冠的位置。…………2015年2月《诗刊》上半月刊上，刊登了唐国明的《雪白的鹅毛雪白的墙》，以及另外一首《鹅毛床》，经过网络的传播，这些诗歌被称作“像鹅毛一样洁白、干净、富有音乐节奏”，“鹅毛诗”不胫而走。以复原《红楼梦》八十回后曹文被称作“红楼痴人”的唐国明，从此有了另外一个“身份”：鹅毛诗人。这是这位“红楼痴人”的诗歌在国家级诗歌刊物上的第二次出现，早在2014年7月，《诗刊》就刊登过他的组诗《在无穷的路上》。……唐国明告诉记者，其实有关“鹅毛”诗歌，自己从2009年就开始写了……唐国明说自己的写诗经历，可以追溯到高二。高中时代，他曾经疯狂地写诗，“基本上上课也写，在宿舍睡觉的时候也写。疯狂到……如果自己没写出理想的诗歌，就觉得在世界上没有什么意义……后来我干脆就停下来不写了。”高中毕业以后，他相继到长沙、南京、上海、北京……“这做几个月，那做几个月，期间还不断地写诗。”……“……写得比较像样的一首诗叫《别离的管箫》，那首诗是我的第一首写得比较像样的诗，写于自己还没上大学以前的1997年，我有一个同学，大学毕业在一个小镇里上班，邀我去那里玩，他隔壁有个女孩子，我同学让我去看看她，我看了以后，就写了这首诗……”后来他说自己放弃写诗歌多年，开始写小说。“2009年的时候，为了一个女孩子，又开始写诗，那个时候她非常的喜欢自己写的诗歌。”2009年的4月份，他一天甚至可以写诗达几十首。“自己后来读了之后，觉得有作家的感觉了，就投稿。”曾在《星星》诗刊上……发表过……如果说之前自己写诗基本上都跟女孩子有关系，现在，他说自己开始更多地追求诗歌的本性的东西了，“也包括对社会的关注，对底层的关心。我也可以这么说，像2009年写的鹅毛诗歌，看似是因为女孩子引起的，但要表达的并不是爱情，是社会下层的疼痛。关注的是整个社会的，不光是个人的。”…… “海子忌日（3月26日）要来了，我希望我们诗坛重新从海子出发，重新把诗歌拉回到它高尚的本性中去，不要再玷污诗歌了。”……不能让诗歌再这样“肮脏”下去了。“我为什么说‘鹅毛诗’，就是希望诗歌像鹅毛那样洁白，不要把诗歌搞得很脏，变成被肆意嘲笑的对象。”……“以前的梨花体、羊羔体、啸天体、乌青体，近来的‘**体’都是民间起的嘲笑嘲弄他们的诗歌名字，我因为再也看不下去了，所以在朋友的建议下给自己已成自己风格的诗取了一个看似自嘲的名字‘鹅毛体’，让大众带着嘲弄的看客心理，看到我的诗歌时，再也嘲笑不起来，告诉他们世界上……还有在追求诗歌写作道路上很圣洁的诗人，诗坛并不是他们嘲弄的那样低俗，诗歌是很高尚的，如一片片圣洁的飞往天空神殿的洁白鹅毛。”因为复原《红楼梦》被广为报道的唐国明，……他说自己写诗歌并打起“鹅毛体”的旗号，并不是觉得诗歌的环境改善了，……唐国明说，“我去外面跟朋友打交道，他们都在嘲笑诗歌……”深感“愤怒”的他说自己要告诉他们，这个世界还有非常纯洁、非常干净，值得你去读的诗歌。他解释说，“鹅毛体”并不是一种体，而是说像鹅毛一样，让诗歌干净起来，回归它本来的面貌…………社会对于诗歌的偏见，也与一些人对诗歌的“玩弄”有关。…… “他们的诗其实写得并不怎么样，但打着诗歌的旗号，拉关系，做生意……有些人是用诗歌‘搞外交’，所以觉得非常脏。”……从复原红楼的“红楼痴人”，到鹅毛诗人，如今，唐国明还是住在岳麓山下8平米左右的老地方，依然主要靠稿费养活自己。……“……我觉得这正好成就了我的文学，让我的文学看上去非常干净，没有什么污染。”……作者唐国明简介：一个具有“似神仙下凡，火烧无用，寻残觅缺，三十一年考古《石头记》，不失长风情怀；如曹公再世，雷劈不倒，食风餐月，一十七载修复《红楼梦》，已具鹅毛风范”创作精神与“死心塌地，刳肝为纸，丢得起用得当学得专积得厚，闲云流水，是非任他众生论；居高临下，沥血书辞，看已透拿已定说已思悟已真，朗月清风，功过自留后人评” 敢于担当淡然处世的作家；一个“视而不见听而不闻，隐在麓山云梦湖；贫则无忧富则无过，寄居地下向阳坡“的民间学者；一个“思危奋发图强，实事求是认知世界真理，考古复原红楼梦；修德安和天下，与时俱进改造现实命运，大声传唱鹅毛诗”胸怀天下的鹅毛诗歌手、红楼梦工匠、数学顽童；分别论证了世界数学难题“哥德巴赫猜想1+1”与世界数学难题“3x+1”猜想，并从“3x+1”发现了万有规律公式，通过论证“1+1”与“3x+1”得出了“半途数哲”论断：你永远处在另一个未知变数的半途之上。唐国明，男，汉族，现居长沙，湖南省作家协会会员，已在《钟山》《诗刊》及其他国内外书报刊发表文学、红学、数学方面的文章数百篇。2016年出版先后在美国与秘鲁《国际日报》中文版发表连载、以反复阅读的方式考古发掘出埋藏在程高本后40回中的曹雪芹文笔、以考古的科学方式修补复活出符合曹雪芹语韵与曹雪芹创作原意的成名作《红楼梦八十回后曹文考古复原：第81至100回》；2017年中国红学会将其列入《红楼梦学刊》2014年至2016年红学书目。为实现读到一本完整的曹雪芹百回本《红楼梦》，从2001年始深居在长沙岳麓山下8平方米内10多年，其刻苦阅读钻研《红楼梦》与其“考古复原曹雪芹百回本《红楼梦》”的工匠精神故事于2018年4月获得河北省第八届“我的读书故事”征文一等奖；2018年10月以写唐国明论证哥德巴赫猜想1+1与世界数学难题3x+1猜想得出自己结论的自传体小说《这样论证哥德巴赫猜想1+1与3x+1》获由华东师范大学、上海市作家协会和上海市教育委员会主办，华东师范大学中文系、上海市作家协会华语文学网承办，《台港文学选刊》杂志社协办的——以华东师范大学中文系终身教授徐中玉先生百年不变对文学的追求、德厚流光，钱谷融先生“论文学是人学”微言大义、流芳百世，冠徐中玉、钱谷融两位文学大家“中”和“融”之名——“第十届中融青年原创文学大赛”入围奖。其追梦事迹已被湖南卫视、浙江卫视、北京卫视、贵州卫视、辽宁卫视、湖北卫视等电视台，美国《美南新闻日报》《新周刊》《中国日报》《中国文化报》《文史博览（人物版）》《广州日报》《潇湘晨报》《三湘都市报》《长沙晚报》《西安晚报》等无数报刊报道。附唐国明论证哥德巴赫猜想猜想“1+1”与世界数学难题“3x+1”的结论摘要：1、“1+1”：无论一个多大的素数，除素数2与5外，它的个位数总是1、3、7、9；无论多么大偶数，它的个位数总是0、2、4、6、8，即使随自然正整数越大，素数在区间分布个数在减少，但一个偶数越大，它前面包含的素数就越多，一个偶数能表示成两个素数之和的概率却在不断增大。而一个偶数越小，它前面所包含的素数就越少，一个偶数能表示成两个素数之和的概率却越小，而小到尽头的偶数4，却还有素数2与2之和能表示它；因此可以说，比任一大于2的偶数自身小的素数中至少有一对相同或不同的素数之和等于这个偶数；即除“大于2的偶数除以2”是素数外，所以任一偶数表示为两素数之和时的两素数都分布在“这个偶数除以2”两边的区间，并且两素数与“这个偶数除以2”的数差相等。所以大于2的偶数可以是两素数之和。在已知的偶数素数区间是成立的，面对我们未知的偶数素数区间只能说理论上是成立的，但对于无穷无尽的偶数素数你不可能全部完成验证，我们只能在一个区间数一个区间数的推进验证中认可这个理论，但谁也保证不了在超出某一区间外不会万一出现反例。你不能说它不对，在一定条件下是绝对的，而放置于你不可把握的条件下，又只能是相对的。所以，除素数2之外，任一两个素数相加必是偶数，而一个偶数能表示为两个素数之和，只能在没超出某个大偶数区间成立，在超出某个大偶数区间之后，面对无穷无尽的偶数，谁也难以保证成立，并且难以验证，也无法验证。因此哥德巴赫猜想即2、“3x+1”与万有通变规律公式：2的n次方是所有遵循“3x＋1”猜想“奇变”“偶变”规则抵达4、2、1数流的终结线，又是从4、2、1回归无穷数据宇宙的起始线。在这条2的n次方线上，有无数从4、2、1回时的分流点与抵达4、2、1数流的汇聚点，这些点却是在2的n次方合4＋6n形式的数点上。因此遵循“3x＋1”猜想“奇变”“偶变”规则经过2的n次方合4＋6n数的汇聚点，可以回流分流出奇数x合1＋2n或合2＋3n的数群，顺着这些数群回流，会回流出通过“3x＋1”“奇变”“偶变”而来抵达4、2、1的无际的数流。 它描述的无尽的奇数偶数遵循“奇变”“偶变”运行规则最终抵达4、2、1的结果是大数据与大信息时代最好最恰当的表述，也是宇宙无为地从无序到有序从始到终，又从终到始地循环往复如此存在于宇宙创造着天生着宇宙万物诗意地生成消亡、消亡生成的最好最恰当的表述，所以此万有通变规律公式为：……2x→x→3x＋1→（3x＋1）÷2→……2的n次方→……→4、2、1……↑↓……2x←x←3x＋1←（3x＋1）÷2←……2的n次方←……←4、2、1……即……2＋4n→1＋2n→4＋6n→2＋3n……→2的n次方→……→4、2、1……↑↓……2＋4n←1＋2n←4＋6n←2＋3n……←2的n次方←……←4、2、1……这个“3x＋1”猜想“奇变”“偶变”运行模式已经预示了一切， 它描述的无尽的奇数偶数遵循“奇变”“偶变”运行规则最终抵达4、2、1的结果是大数据与大信息时代最好最恰当的表述。也是人类进入了一个智慧巅峰体验狂欢时代，人类遵循“3x＋1”猜想“奇变”“偶变”原则将吸尽人类所有的智慧与人类共同创造的所有智慧成果，以大数据的形式转化为4、2、1循环形式的智能，而输入无限类似于奇数偶数知识数据通过“3x＋1”猜想“奇变”“偶变”后进入4、2、1循环有序的运转后，一种人类理想的“神”，超越于人类每一个人见识，甚至囊括人类所有智慧无所不能的“超我”将诞生于这个世界。不管怎样，万有总是永远处在“3x＋1”猜想通过“奇变”“偶变”原则抵达4、2、1的途中，万有的某事某刻与某个历史时期都只不过处在它“奇变”“偶变”数据流中某个或合2＋4n或合1＋2n或合4＋6n或合2＋3n或合2的n次方或合其他运行形式的数据分离点上，永远处在一个未知变数的半途之上。3、“半途数哲”论断由在n是大于0的整数前由在n是大于0的整数前提下，1除以2的n次方就是至小无内，2的n次方就是至大无外，又因通过论证“哥德巴赫猜想猜想1+1”与世界数学难题“3x+1”猜想，唐国明得出了一个“半途数哲”论断：万物永远处在半途之中，当你抵达1时，你就处在2的半途中，当你抵达2时，你仍却处在4的半途中……面对前途的无穷无尽，你永远会处在另一个未知变数的半途之上。",2018-10-29
"
唯世xp
",            湘教出版传媒股份有限公司现需各学科编辑和课程顾问。需要大量课程顾问！！！有意者可以私聊我贴吧账号或直接添加QQ:534087602~ 本人是已毕业的学姐，绝对不是骗子哇咔咔咔。欢迎想找工作的学弟学妹前来与我并肩作战呀~,2018-10-29
"
不叫咪啾的咪啾
",            想考师大学科物理的研究生，寻找学长学姐呀,2018-10-25
"
不叫咪啾的咪啾
", ,2018-10-25
"
樱桃小丸子yi88
",            你找到了吗,2018-10-29
"
Jodie只爱你
",            本人情况简介：一流的二本院校，人力资源管理专业。二战成功考上湖师大并且同时收获高中语文教师资格证！考研这段路总算圆满结束，期待着研究生的生活。这一段路走来有太多的话可说。最想告诉你的是，你如果想好了要考研，不管是一战，二战还是N战，那么就坚持下去，就多付出一点努力，时光不会辜负你的！以下将谈到一些具体的考研经验！大家可有选择性阅读。,2018-04-26
"
米虫0514
",            想考专硕,2018-04-27
"
吱嗳嗳嗳嗳
",            等更新,2018-07-07
"
Jodie只爱你
",            #2018年7月#两次考研我都是七月份之后才正式开始准备的。重点说说第二次吧！因为是二战，而且专业不变，虽然考试的参考书大部分都变了，但知识点总归是差不多的。于是毕业之后我同时自动选择了失业，辞去工作，在学校周围和同学合租了房子，然而我的并没用就此开始，回家一周，出去玩了几天，都是在调整自己的状态。八月算是正式开始投入。在整个考试过程中，我都抱着必胜的信念，告诉自己奔着第一名去。所以，第一点【信念】很重要，如果你没有想好，或者还会时常犹豫不决，那你不妨停下来先思考思考，想清楚自己为什么出发？又要去哪里？不需要伟大高尚，只要能给你带来动力就行！,2018-07-15
"
SIYOON3
",            还有学硕资料么,2018-09-04
"
你在渴望什么_
",            有学硕背诵资料吗,2018-10-29
"
Valencia蒋蒋
",            请问还有资料分享么~  谢谢啦,2018-10-29
"
再累也要加油
",            编导专业，学费大概是多少啊,2018-07-02
"
Dawn-W
",            6000,2018-07-02
"
韬夫人68TAO
", 江苏的册子上写8000,2018-07-02
"
看风景的眼镜人
",            8000,2018-07-03
"
再累也要加油
",            湖师大的学费,2018-07-03
"
来自星星的叼丝
",            毕业后上了一年多的班总感觉不是自己想要的生活，所以选择出来创业，现在在黄鹤小区开了一家炸鸡店，主送外卖的，因为我之前是从事食药方面的工作，所以对食品安全很敏感。可能我们做出来的东西不是最好吃的，但绝对是最干净的。应该后天就开业了。所以麻烦大家以后有需要多多关注本家店。我也会建一个微信群，你们对我们的食品有任何的意见都可以跟我说。麻烦大家了   吧务能不能给我来个小尾椎,2018-10-29
"
造化为庸人设计
",            新人第一次发言，求各位大佬关照一下,2018-10-29
"
君临天下a0
",            我这里有，有需要吗？,2018-10-29
"
斑驳阳光的心情
",            可愿意代理化妆品？,2018-10-29
"
超级dd321
",            有没有11月3号去武汉考国开的同学啊？求同伴啊,2018-10-29
"
潞涔呬唤鐔焴
",            请问谁有沈月学姐的微信号，如果有麻烦告诉我一下，谢谢,2018-02-26
"
小希崽子
",            有吗,2018-10-28
"
可待year
",            不知道不认识不了解←_←话说校庆时每个院都有校友通讯录发，你当时去领一个不就有她的联系方式了么←_←,2018-10-29
"
兔叽胡萝北
",            有没有出英语听力耳机的同学?,2018-10-28
"
兔叽胡萝北
",            师大研究生，想再刷六级成绩，有没有小可爱可以卖或者租?,2018-10-28
"
JC横扫江湖
", 淘宝不是19就能买到？,2018-10-29
"
无尽的光与火
",            说来惭愧，刚刚才发现快了=3=,2018-10-27
"

藏于深海
",            厉害了。,2018-10-27
"
妍豸
",            有丶厉害,2018-10-27
"
Lin
",            快熬到15级了的路过,2018-10-27
"
Q达芬奇Q
",            嗯哼，又是一个水货,2018-10-27
"
JC横扫江湖
",            大佬大佬,2018-10-29
"
当个低调哥
",            请问一下各位大佬 师大的打印店在哪啊 我今天脚都走断了都没有看到打印店 我就想买一下期末考试的试卷都这么难吗,2018-10-26
"
当个低调哥
",            我就差没进贵校的那个纪念先辈的房子里找了,2018-10-26
"
当个低调哥
",            因为那里有人跳广场舞…… 我有点害怕,2018-10-26
"

藏于深海
",            江边有,2018-10-26
